tweet_id,text,retweet_count,like_count
1543889855662350000,"With our #OneHealth allies, we're pleased to announce the theme of World Antimicrobial Awareness Week 2022: 'Preventing 🦠 antimicrobial resistance 🦠  together'.

We must collaborate across sectors to preserve the efficacy of these critical medicines. https://t.co/DbetTJsJtU",14,32
1542900954550490000,"Through proper surveillance, prevention &amp; control measures, 👨‍⚕️ #VeterinaryServices 👩‍⚕️ reduce animal diseases' impacts on human health, livelihoods &amp; food security.

Let’s recognise the critical contributions they make to #animalhealth &amp; the health and safety of all.

#OneHealth https://t.co/F94tmglESj",12,31
1541783594527610000,"The eradication of #Rinderpest 🐂 🐃 🐄 was a major breakthrough, not only for science but also for the global fight to defeat hunger and improve lives through agriculture.

On this day, June 28, we’re 🎉 celebrating 11 years 🎉 since it has been declared eradicated! 

#OneHealth https://t.co/O933dnBqDb",34,87
1541753394448240000,"Why is #animalhealth key to a pandemic treaty?

Our #OneHealth Global Coordinator Dr. Chadia Wannous will be speaking at Action for Animal Health coalition's event on why animal health systems are crucial to putting One Health into practice. LEARN MORE 👉 https://t.co/HdvWkY6OZq https://t.co/nXsf3c6eGf",13,37
1541451289720110000,"#Antimicrobial-use in animals at global level has seen an overall decrease of 27% from 2016-2018. 

This is good news for the fight against drug-resistant bacteria that threaten animals, humans &amp; the environment. LEARN MORE 👉 https://t.co/CMpnZ4GXkg

#OneHealth #EveryonesHealth https://t.co/5qCd73YC08",29,101
1541341872244890000,"With @WWFJapan 🇯🇵 we will hold a workshop on #wildlife health in the Asia and the Pacific region.

Join us for an interactive workshop highlighting the importance of 🌿 #biodiversity 🌿 as a #OneHealth shield to protect us all, as it’s #EveryonesHealth 👉 https://t.co/qARWLFJsvd https://t.co/Ht5LYgWhIx",6,26
1540002137509360000,"At this year's #G7 summit, we’re calling for sustained high-level political commitment and long-term investment that transforms our relationship with animals and the environment by seeing our own health through a #OneHealth lens. https://t.co/YLkjeTww8c",10,32
1539941408395620000,"With @WWFJapan 🇯🇵, we will hold a workshop on #wildlife health in the region.

Join us for an interactive workshop highlighting the importance of 🌿 #biodiversity 🌿 as a #OneHealth shield to protect us all, as it’s #EveryonesHealth 👉 https://t.co/baBT65HN1j https://t.co/YKtrlPpE5R",9,36
1539888538061340000,"In 2021, innovative awareness-raising campaigns &amp; capacity building at country-level enabled us to strengthen our #OneHealth agenda &amp; Wildlife Health Framework.

As a result, we’ve improved #zoonoses surveillance &amp; management 🔍 globally. #EveryonesHealth https://t.co/2lpBMLJS4r",4,14
1539156246636420000,"Wildlife &amp; human health are interconnected.

75% of 🦠emerging infectious diseases🦠 originate from animals.

We can prepare for future health threats by improving animal disease surveillance systems to detect pathogens in #wildlife before they endanger global health. #OneHealth https://t.co/4I0Nio6axN",41,89
1536423216809380000,"What are the environmental dimensions of antimicrobial resistance? 

Alongside our #OneHealth partners, we're hosting a webinar series on #AMR in the environment. Register for ""Understanding the basics for national action on AMR""  happening tomorrow → 
https://t.co/XkGHHxU2f1 https://t.co/TQu22arXuO",24,50
1535955077143270000,"Food contamination can occur during:

✅primary production
✅transport
✅processing
✅storage
✅distribution

We’re calling on countries to mitigate risks throughout the food chain using #OneHealth to ensure #foodsafety. #WorldFoodSafetyDay 

LEARN MORE 👉 https://t.co/NHi2B9ewzk https://t.co/HOZLbnOW13",17,30
1535230374657380000,"Rabies still kills - one of our best weapons to stop this disease is by joining forces under a collaborative #OneHealth approach.

The @UARForum enables the fostering of partnerships so we can eradicate dog-mediated rabies by 2030. 

Discover its work 👉 https://t.co/MeEcjz7a20 https://t.co/luQKUk0lQA",29,58
1534097839814430000,"Today is #WorldFoodSafetyDay!

🧀 🥚 🥓 🥩 🍗 🍣

From production to consumption, #foodsafety is a shared responsibility that calls for collaboration across sectors. 

We’re working with our #OneHealth partners to improve food safety globally. https://t.co/38X2kFmB1o",26,63
1533720345546470000,"Humans and animals alike depend on healthy #ecosystems 🌿 that require rich #biodiversity 🍃 to thrive.

Our #OneHealth partnership with @FAO, @UNEP and @WHO recognises that we must all work together to protect the environment &amp; our collective health. https://t.co/FdZ1k4wJGV",36,86
1533357996197170000,"It’s #WorldEnvironmentDay 🌳!

Environmental degradation creates undeniable health risks for animals and humans.

We’re calling countries to ensure #VeterinaryServices have the resources to monitor &amp; prevent disease spillover 🦠 from wildlife via careful surveillance. #OneHealth https://t.co/IPoGJvgvLZ",29,55
1532331891608770000,"Natural disasters and droughts can exacerbate the spread of infectious animal diseases.

When #VeterinaryServices are equipped with the proper training and resources, they can help mitigate the impacts of extreme events and help detect outbreaks at an early stage. #OneHealth https://t.co/vZ1S961hpU",22,52
1532029274449930000,"#OutNow I The AMR Multi-Partner Trust Fund 2021 annual report is available now!

The report highlights our global #OneHealth efforts to tackle the growing threat of 🦠 #AntiMicrobialResistance 🦠 on animals, humans and the environment.

Access it here 👉 https://t.co/UbyY3iZbjR https://t.co/2mZNZ5pj3N",7,22
1529054612686240000,"#Monkeypox 🦠 cases are being reported throughout the world. While the virus is known to originate from animal reservoirs, the current outbreak is now driven by 👱human-to-human👱 contact. 

Further surveillance of these human cases using a #OneHealth approach is key. https://t.co/qJkRxf4QsY",40,91
1528759066964660000,"Dr @MatthewStoneNZ discusses this year’s technical item - the inclusion of the #animalhealth sector in emergency management, along with other sectors. Global challenges have become more complex, and so call for stronger and better-coordinated efforts under #OneHealth.

#OIE89GS https://t.co/KQDv2Kdpak",20,50
1528292111732420000,"It’s #BiodiversityDay!

#Biodiversity remains the answer to a range of global challenges – from emerging diseases to #climatechange &amp; food security – it's key both for animals &amp; humans.

We work with #OneHealth partners &amp; support #wildlife authorities to ensure its protection. https://t.co/Bh92uWAE46",20,53
1526185706694980000,"Prioritising 4 actions can prevent future pandemics: 🌿protecting forests, 🐗regulating wildlife trade, ☣️reinforcing #biosecurity in livestock production, 🌍improving global health systems.

This can only be achieved with multisectoral collaboration 🤝 under #OneHealth. https://t.co/mRifjEbexP",20,41
1525461028187820000,"Safeguarding 🍃 #biodiversity 🍃 remains the answer to a range of #sustainabledevelopment challenges – from emerging diseases to #climatechange &amp; food insecurity – it's crucial for animals, humans &amp; the environment.

Through reinforcing #OneHealth, we'll be able to protect it. https://t.co/959KRyngEC",36,94
1524796550005680000,"Monitoring pathogens🦠 in #wildlife is risky, so it's key to perform it with caution.

We work with our #OneHealth wildlife health partners in developing guidelines for animal and wildlife health authorities engaged in disease surveillance in the wild 👉 https://t.co/8HQUTn2ElT https://t.co/eZpfTGVh2G",4,14
1524721128354240000,"Optimal wildlife health = optimal global health.

#Wildlife health 🦍 is deeply entwined with the health of other animals, the environment and humans. By protecting wild animal health, we safeguard #biodiversity - and invest in a healthier, more #sustainable future.

#OneHealth https://t.co/fgjrgF7peI",15,45
1522244855828730000,"#SARSCoV2 is a zoonotic virus, meaning that susceptible animals can develop infections from contact with infected humans.

EXPLORE our guidance on working with farmed animals of species susceptible to #COVID19: https://t.co/pCTH636EEF
#OneHealth https://t.co/V6j0PcwlNK",29,71
1522184344541950000,"How can we prevent the further spread of #COVID19?

Assessing the risk of disease transmission between people &amp; farmed animals in fur farming is essential. 

We worked with @FAO &amp; @WHO on recommendations to better prepare for disease outbreaks: https://t.co/8ezCAw7et7
#OneHealth https://t.co/jrzHUdSQXA",19,37
1521565316853150000,"The #OneHealth approach helps us analyse the interdependence of animals, humans and the environment.

We’re advocating for its use amongst all health professionals to help reduce the impacts of #ClimateChange and #biodiversity loss.

Learn more → https://t.co/kuI5cHU2lQ https://t.co/Td3iQoMFcJ",29,58
1521455546733400000,"As #ClimateChange affects infectious disease emergence &amp; transmission, including zoonoses, we need to work together across sectors to prioritise prevention. Today, OIE Senior #OneHealth Specialist, Chadia Wannous, is moderating a #STDF webinar to better understand these dynamics. https://t.co/syckWFhuhE",11,21
1520780169560170000,"👩‍⚕️ Veterinary Services 👨‍⚕️ play a key role in tackling global health challenges.

The #OneHealth approach facilitates their ability to work across sectors &amp; aims to strengthen their resilience so they can best prepare for future emergencies.

LEARN MORE 👉 https://t.co/0GPtJK53wr https://t.co/38xSIpWDdl",19,46
1520312066808200000,"How can 👩‍⚕️ #VeterinaryServices 👨‍⚕️ maximise their contribution to global health?

Alongside @WHO, we're building a world 🌎 without barriers between animal, human and environmental health professionals 👉 https://t.co/uaOLDjDWdr

#OneHealth #WorldVeterinaryDay https://t.co/LBN6kbYZCj",39,77
1517571437082640000,"For a healthier future for all, it's crucial to #InvestInOurPlanet. We're working w/ @IUCNssc to increase global #biodiversity by protecting #wildlife health &amp; the #ecosystems they live in.

Only through #OneHealth collaborations can we preserve our world. https://t.co/vq2L2MEugA",2,11
1517488543886630000,"#DYK? When more than 25% of original 🌳 forest cover 🌳 is lost, humans &amp; their livestock are more likely to encounter #wildlife, increasing likelihood of disease transmission.

We must #InvestInOurPlanet 🌎 – protecting #ecosystem health protects our health. #EarthDay #OneHealth https://t.co/uJxtCPXpCr",13,24
1517156312068480000,"How can we stop 🦠 #COVID19's 🦠 further spread?
 
Assessing the risk of disease transmission between people &amp; farmed animals in fur farming is essential. We worked with @FAO &amp; @WHO on joint recommendations.

DISCOVER THEM HERE 👉 https://t.co/8ezCAw7et7
 
#OneHealth https://t.co/gif4aAIT9A",13,31
